t,vds,corrente
0;-0.00099504;-0.00049332;-0.00039892
0.02;-0.00199008;0.00049332;0.00039892
0.04;-0.00298512;-0.00147996;-0.00119676
0.06;0.0099504;0.00394656;0.00039892
0.08;-0.00199008;-0.00147996;0.00079784
0.1;0.0348264;0.0167729;-0.00159568
0.12;0.0328363;0.0157862;0.00039892
0.14;0.0457718;0.0226927;-0.00159568
0.16;0.0437818;0.0212128;0.00039892
0.18;0.0577123;0.0286126;-0.00159568
0.2;0.0557222;0.0276259;0.00039892
0.22;0.0696528;0.0345324;-0.00159568
0.24;0.0676627;0.0335458;-0.00119676
0.26;0.0815933;0.0404522;0.00039892
0.28;0.0796032;0.0389723;-0.00119676
0.3;0.0935338;0.0458788;0.00039892
0.32;0.098509;0.0488387;-0.00159568
0.34;0.0895536;0.0443988;0.00039892
0.36;0.0925387;0.0458788;0.00039892
0.38;0.0786082;0.038479;-0.00159568
0.4;0.0805982;0.0394656;0.00039892
0.42;0.0666677;0.0325591;-0.00159568
0.44;0.0686578;0.0335458;0.00039892
0.46;0.0547272;0.0266393;-0.00159568
0.48;0.0567173;0.0276259;0.00039892
0.5;0.0427867;0.0212128;-0.00159568
0.52;0.0447768;0.0217061;0.00039892
0.54;0.0318413;0.0152929;-0.00159568
0.56;0.0378115;0.0162796;-0.00159568
0.58;0.0199008;0.00937308;0.00039892
0.6;0.0218909;0.0103597;0.00039892
0.62;0.00796032;0.00295992;-0.00159568
0.64;0.0109454;0.00394656;-0.00159568
0.66;-0.00398016;-0.00295992;0.00039892
0.68;-0.00199008;-0.00147996;-0.00119676
0.7;-0.0159206;-0.00887976;0.00039892
0.72;-0.0129355;-0.0073998;0.00039892
0.74;-0.0278611;-0.0143063;-0.00159568
0.76;-0.024876;-0.0133196;0.00039892
0.78;-0.0388066;-0.0202261;-0.00159568
0.8;-0.0368165;-0.0192395;0.00039892
0.82;-0.049752;-0.0256526;-0.00159568
0.84;-0.049752;-0.0256526;0.00039892
0.86;-0.0348264;-0.0182528;-0.00159568
0.88;-0.0378115;-0.0197328;0.00039892
0.9;-0.023881;-0.0128263;-0.00159568
0.92;-0.025871;-0.013813;-0.00119676
0.94;-0.0119405;-0.00690648;0.00039892
0.96;-0.0139306;-0.00789312;0.00039892
0.98;0;-0.00098664;-0.00159568
1;-0.00199008;-0.00197328;0.00039892
1.02;0.0119405;0.0049332;-0.00159568
1.04;0.00895536;0.00394656;0.00039892
1.06;0.0228859;0.010853;-0.00159568
1.08;0.0208958;0.0098664;-0.00159568
1.1;0.0348264;0.0167729;0.00039892
1.12;0.0328363;0.0157862;-0.00119676
1.14;0.0467669;0.0226927;0.00039892
1.16;0.0437818;0.0217061;0.00039892
1.18;0.0577123;0.0286126;-0.00159568
1.2;0.0567173;0.0276259;0.00039892
1.22;0.0706478;0.0345324;-0.00159568
1.24;0.0686578;0.0335458;0.00039892
1.26;0.0825883;0.0404522;-0.00159568
1.28;0.0726379;0.0394656;-0.00159568
1.3;0.0935338;0.0463721;0.00039892
1.32;0.098509;0.0488387;0.00039892
1.34;0.0905486;0.0448921;-0.00159568
1.36;0.0925387;0.0453854;0.00039892
1.38;0.0786082;0.038479;-0.00159568
1.4;0.0805982;0.0394656;0.00039892
1.42;0.0656726;0.0325591;-0.00159568
1.44;0.0686578;0.0340391;0.00039892
1.46;0.0547272;0.0271326;-0.00159568
1.48;0.0567173;0.0276259;0.00039892
1.5;0.0427867;0.0212128;-0.00159568
1.52;0.0447768;0.0221994;0.00039892
1.54;0.0308462;0.0152929;-0.00159568
1.56;0.0338314;0.0162796;0.00039892
1.58;0.0199008;0.00887976;-0.00159568
1.6;0.0218909;0.0103597;-0.00119676
1.62;0.00796032;0.00295992;0.00039892
1.64;0.0099504;0.00443988;-0.00159568
1.66;-0.00398016;-0.00295992;0.00079784
1.68;-0.00199008;-0.00147996;-0.00119676
1.7;-0.0159206;-0.00838644;0.00039892
1.72;-0.0139306;-0.0073998;-0.0019946
1.74;-0.0278611;-0.0143063;0.00079784
1.76;-0.025871;-0.0133196;0.00039892
1.78;-0.0388066;-0.0202261;-0.00159568
1.8;-0.0368165;-0.0192395;-0.00159568
1.82;-0.049752;-0.0256526;0.00079784
1.84;-0.048757;-0.0256526;0.00039892
1.86;-0.0358214;-0.0182528;-0.00159568
1.88;-0.0378115;-0.0197328;0.00039892
1.9;-0.023881;-0.0128263;-0.00159568
1.92;-0.025871;-0.013813;0.00039892
1.94;-0.0109454;-0.00690648;-0.00159568
1.96;-0.0139306;-0.00789312;-0.00159568
1.98;0.00099504;-0.00098664;0.00079784
2;-0.00199008;-0.00197328;0.00039892
2.02;0.0129355;0.0049332;-0.00159568
2.04;0.00895536;0.00394656;-0.00159568
2.06;0.023881;0.010853;0.00079784
2.08;0.0208958;0.0098664;0.00039892
2.1;0.0348264;0.0167729;-0.00159568
2.12;0.0328363;0.0157862;0.00039892
2.14;0.0467669;0.0226927;-0.00159568
2.16;0.0437818;0.0217061;-0.00159568
2.18;0.0587074;0.0286126;0.00039892
2.2;0.0567173;0.0276259;0.00039892
2.22;0.0706478;0.0345324;-0.00159568
2.24;0.0676627;0.0335458;0.00039892
2.26;0.0825883;0.0404522;-0.0019946
2.28;0.0796032;0.0394656;0.00039892
2.3;0.0935338;0.0463721;-0.00159568
2.32;0.098509;0.049332;-0.00159568
2.34;0.0895536;0.0443988;0.00079784
2.36;0.0925387;0.0453854;-0.00119676
2.38;0.0776131;0.038479;0.00039892
2.4;0.0805982;0.0394656;0.00039892
2.42;0.0666677;0.0330524;-0.00159568
2.44;0.0686578;0.0335458;0.00039892
2.46;0.0547272;0.0271326;-0.00159568
2.48;0.0567173;0.0281192;0.00039892
2.5;0.0427867;0.0207194;-0.00159568
2.52;0.0447768;0.0221994;0.00039892
2.54;0.0308462;0.0147996;-0.00159568
2.56;0.0338314;0.0162796;0.00039892
2.58;0.0199008;0.00887976;-0.00159568
2.6;0.0218909;0.0103597;0.00039892
2.62;0.00796032;0.00295992;-0.00159568
2.64;0.0099504;0.00443988;-0.00159568
2.66;-0.00398016;-0.0024666;0.00079784
2.68;-0.00099504;-0.00197328;0.00039892
